CD_MUN,V11000001,V11000002,V11000003,V11000004,V11000005,V11000006,V11000007,V11000008,V11000009,V11000010,V11000011,V11000012,V11000013,V11000014,V11000015,V11000016,V11000017,V11000018,V11000019,V11000020,V11000021,V11000022,V11000023,V11000024,V11000025,V11000026,V11000027,V11000028,V11000029,V11000030,V11000031,V11000032,V11000033,V11000034,V11000035,V11000036,V11000037,V11000038,V11000039,V11000040,V11000041,V11000042,V11000043,V11000044,V11000045,V11000046,V11000047,V11000048,V11000049,V11000050,V11000051,V11000052,V11000053,V11000054,V11000055,V11000056,V11000057,V11000058,V11000059,V11000060,V11000061,V11000062,V11000063,V11000064,V11000065,V11000066,V11000067,V11000068,V11000069,V11000070,V11000071,V11000072,V11000073,V11000074,V11000075,V11000076,V11000077,V11000078,V11000079,V11000080,V11000081,V11000082,V11000083,V11000084,V11000085,V11000086,V11000087,V11000088,V11000089,V11000090,V11000091,V11000092,V11000093,V11000094,V11000095,V11000096,V11000097,V11000098,V11000099,V11000100,V11000101,V11000102,V11000103,V11000104,V11000105,V11000106,V11000107,V11000108,V11000109,V11000110,V11000111,V11000112,V11000113,V11000114,V11000115,V11000116,V11000117,V11000118,V11000119,V11000120,V11000121,V11000122,V11000123,V11000124,V11000125,V11000126,V11000127,V11000128,V11000129,V11000130,V11000131,V11000132,V11000133,V11000134,V11000135,V11000136,V11000137,V11000138,V11000139,V11000140,V11000141,V11000142,V11000143,V11000144,V11000145,V11000146,V11000147,V11000148,V11000149,V11000150,V11000151,V11000152,V11000153,V11000154,V11000155,V11000156,V11000157,V11000158,V11000159,V11000160,V11000161,V11000162,V11000163,V11000164,V11000165,V11000166,V11000167,V11000168,V11000169,V11000170,V11000171,V11000172,V11000173,V11000174,V11000175,V11000176,V11000177,V11000178,V11000179,V11000180,V11000181,V11000182,V11000183,V11000184,V11000185,V11000186,V11000187,V11000188,V11000189,V11000190,V11000191,V11000192,V11000193,V11000194,V11000195,V11000196,V11000197,V11000198,V11000199,V11000200,V11000201,V11000202,V11000203,V11000204,V11000205,V11000206,V11000207,V11000208,V11000209,V11000210,V11000211,V11000212,V11000213,V11000214,V11000215,V11000216,V11000217,V11000218,V11000219,V11000220,V11000221,V11000222,V11000223,V11000224,V11000225,V11000226,V11000227,V11000228,V11000229,V11000230,V11000231,V11000232,V11000233,V11000234,V11000235,V11000236,V11000237,V11000238,V11000239,V11000240,V11000241,V11000242,V11000243,V11000244
3517505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21711.0,0.0,21711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.43,6.57,49.56,50.44,5.92,6.58,6.19,6.49,7.69,7.86,7.87,8.12,8.01,6.74,6.52,5.55,4.97,4.05,3.1,2.04,1.17,0.87,0.22,0.03,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20284.0,1427.0,10759.0,10952.0,1286.0,1429.0,1343.0,1408.0,1669.0,1706.0,1708.0,1764.0,1740.0,1463.0,1416.0,1204.0,1080.0,880.0,673.0,443.0,255.0,188.0,48.0,6.0,2.0,21711.0,0.0,21711.0,95.45,92.73,95.45,95.08,98.8,98.65,99.4,97.6,95.83,93.87,73.99,83.29,99.31,95.26,0.0,95.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.0,35.0,0.0,35.0,97.24,113.62,98.24,0.0,98.24,86.21,119.57,88.1,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17071.0,0.0,17071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46,59.54,50.66,49.34,5.93,6.62,6.86,7.13,6.78,6.71,7.11,6.84,7.44,6.87,6.8,6.57,5.82,4.57,3.46,2.16,1.34,0.62,0.26,0.11,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6907.0,10164.0,8648.0,8423.0,1012.0,1130.0,1171.0,1217.0,1157.0,1146.0,1214.0,1167.0,1270.0,1173.0,1161.0,1122.0,994.0,780.0,590.0,369.0,228.0,106.0,45.0,19.0,0.0,17071.0,0.0,17071.0,93.69,89.69,93.07,89.47,98.01,98.05,98.64,96.76,92.59,86.44,63.75,72.95,99.79,91.3,0.0,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,37.0,0.0,37.0,97.57,106.29,102.67,0.0,102.67,85.69,100.67,94.51,0.0,94.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18606.0,0.0,18606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.54,2.46,48.83,51.17,5.85,6.38,6.43,7.69,7.99,7.22,6.77,7.51,7.76,6.84,6.38,5.78,5.22,4.4,3.49,2.12,1.21,0.56,0.27,0.13,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18149.0,457.0,9086.0,9520.0,1089.0,1187.0,1196.0,1430.0,1487.0,1344.0,1259.0,1397.0,1444.0,1272.0,1187.0,1075.0,972.0,818.0,649.0,394.0,225.0,105.0,50.0,25.0,1.0,18606.0,0.0,18606.0,93.77,91.76,93.48,93.93,98.66,97.89,98.82,96.52,92.6,90.86,77.13,82.71,98.96,93.72,0.0,93.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,36.0,0.0,36.0,94.61,135.57,95.44,0.0,95.44,92.72,117.28,93.29,0.0,93.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7441.0,0.0,7441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1,20.9,49.28,50.72,4.37,4.78,5.42,5.85,5.82,5.44,5.85,6.63,7.27,7.51,8.0,7.4,6.92,6.13,4.61,3.52,2.27,1.57,0.46,0.13,0.05,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886.0,1555.0,3667.0,3774.0,325.0,356.0,403.0,435.0,433.0,405.0,435.0,493.0,541.0,559.0,595.0,551.0,515.0,456.0,343.0,262.0,169.0,117.0,34.0,10.0,4.0,7441.0,0.0,7441.0,93.14,93.45,93.89,92.56,99.54,97.74,100.0,97.68,97.05,95.03,67.45,78.64,98.94,93.2,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,45.0,44.0,0.0,44.0,91.73,120.88,97.16,0.0,97.16,175.38,179.3,176.2,0.0,176.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10350.0,0.0,10350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,6.92,50.0,50.0,5.21,5.88,6.94,6.81,6.64,6.62,7.09,8.2,7.45,6.85,6.71,6.34,5.6,4.65,3.75,2.47,1.38,0.98,0.35,0.07,0.02,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9634.0,716.0,5175.0,5175.0,539.0,609.0,718.0,705.0,687.0,685.0,734.0,849.0,771.0,709.0,694.0,656.0,580.0,481.0,388.0,256.0,143.0,101.0,36.0,7.0,2.0,10350.0,0.0,10350.0,93.33,95.54,92.66,94.3,97.53,98.1,97.9,96.05,93.09,90.94,79.08,84.23,98.56,93.48,0.0,93.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,37.0,0.0,37.0,98.84,116.97,100.0,0.0,100.0,107.56,97.74,106.86,0.0,106.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99,13.01,49.85,50.15,4.88,5.74,6.1,6.0,4.62,6.15,6.35,6.86,7.06,7.32,7.62,7.47,7.11,5.23,4.52,3.05,2.13,1.22,0.46,0.05,0.05,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,256.0,981.0,987.0,96.0,113.0,120.0,118.0,91.0,121.0,125.0,135.0,139.0,144.0,150.0,147.0,140.0,103.0,89.0,60.0,42.0,24.0,9.0,1.0,1.0,1968.0,0.0,1968.0,91.5,94.42,92.8,91.0,97.8,98.37,98.77,98.18,94.22,93.38,64.96,74.16,100.0,91.89,0.0,91.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,46.0,42.0,0.0,42.0,95.66,128.57,99.39,0.0,99.39,141.67,148.78,142.55,0.0,142.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6427.0,0.0,6427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.86,18.14,49.4,50.6,6.3,6.29,7.67,6.78,7.45,6.83,6.6,7.52,7.52,7.05,6.05,5.54,5.4,4.84,3.67,2.07,1.37,0.68,0.3,0.08,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5261.0,1166.0,3175.0,3252.0,405.0,404.0,493.0,436.0,479.0,439.0,424.0,483.0,483.0,453.0,389.0,356.0,347.0,311.0,236.0,133.0,88.0,44.0,19.0,5.0,0.0,6427.0,0.0,6427.0,92.75,92.83,93.33,92.21,98.75,97.22,97.3,96.17,92.99,91.61,74.05,79.07,97.74,92.76,0.0,92.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,36.0,0.0,36.0,95.0,110.47,97.63,0.0,97.63,91.95,86.18,90.86,0.0,90.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31043.0,0.0,31043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04,4.96,48.66,51.34,5.07,6.16,6.09,5.91,6.08,6.34,7.03,8.05,7.69,6.92,7.15,6.98,6.08,4.68,3.61,2.77,1.85,1.08,0.36,0.1,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29504.0,1539.0,15105.0,15938.0,1575.0,1912.0,1890.0,1835.0,1887.0,1969.0,2181.0,2498.0,2388.0,2148.0,2221.0,2167.0,1886.0,1453.0,1120.0,859.0,573.0,334.0,111.0,32.0,4.0,31043.0,0.0,31043.0,95.34,92.91,95.61,94.85,98.99,98.8,99.03,97.65,96.68,95.48,77.78,84.49,98.86,95.22,0.0,95.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,94.22,106.02,94.77,0.0,94.77,119.5,100.7,118.5,0.0,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31236.0,0.0,31236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35,17.65,49.3,50.7,5.64,6.77,6.63,6.83,7.11,6.66,7.17,7.61,7.96,6.91,6.74,6.09,5.38,4.57,3.52,2.3,1.24,0.59,0.21,0.07,0.02,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25724.0,5512.0,15398.0,15838.0,1762.0,2116.0,2070.0,2134.0,2221.0,2079.0,2241.0,2377.0,2485.0,2158.0,2104.0,1902.0,1680.0,1427.0,1098.0,717.0,387.0,184.0,65.0,23.0,6.0,31236.0,0.0,31236.0,95.59,93.44,95.53,94.91,98.96,98.82,99.3,97.94,95.64,93.08,79.81,84.95,99.29,95.21,0.0,95.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,37.0,0.0,37.0,95.0,108.31,97.22,0.0,97.22,91.57,105.43,93.93,0.0,93.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518404,100.0,0.0,100.0,33.0,0.0,33.0,0.03,0.0,0.03,118044.0,0.0,118044.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,20.0,0.0,20.0,41.0,0.0,41.0,33.0,0.0,33.0,2.05,0.0,2.05,1.65,0.0,1.65,0.05,0.0,0.05,80.49,0.0,80.49,95.9,4.1,47.9,52.1,5.48,5.99,5.91,6.13,6.62,6.77,7.35,7.69,8.0,7.16,7.07,6.63,6.03,4.67,3.51,2.36,1.44,0.74,0.32,0.1,0.01,100.0,0.0,100.0,100.0,0.0,42.42,57.58,3.03,0.0,0.0,6.06,0.0,3.03,9.09,3.03,3.03,12.12,9.09,21.21,15.15,12.12,0.0,0.0,3.03,0.0,0.0,0.0,0.0,100.0,0.0,100.0,33.0,0.0,14.0,19.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,7.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.03,0.0,0.02,0.03,0.02,0.0,0.0,0.03,0.0,0.01,0.03,0.01,0.01,0.05,0.04,0.09,0.07,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.03,113199.0,4845.0,56538.0,61506.0,6472.0,7066.0,6977.0,7239.0,7819.0,7993.0,8674.0,9079.0,9443.0,8450.0,8343.0,7826.0,7118.0,5513.0,4147.0,2785.0,1704.0,879.0,383.0,118.0,16.0,118044.0,0.0,118044.0,97.82,94.11,97.63,97.72,99.12,98.99,99.08,98.84,97.98,97.34,90.33,93.44,99.28,97.67,0.0,97.67,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,38.0,38.0,38.0,0.0,38.0,91.12,112.78,91.92,0.0,91.92,111.15,95.99,110.47,0.0,110.47,56.0,0.0,56.0,0.0,56.0,73.68,0.0,73.68,0.0,73.68,1000.0,0.0,1000.0,0.0,1000.0
3518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15013.0,0.0,15013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.24,45.76,60.09,39.91,5.04,5.32,4.86,5.56,8.2,9.94,9.7,9.01,8.73,7.0,5.96,5.37,4.73,3.92,2.68,1.83,1.3,0.63,0.2,0.03,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8143.0,6870.0,9021.0,5992.0,756.0,798.0,730.0,834.0,1231.0,1492.0,1457.0,1353.0,1310.0,1051.0,895.0,806.0,710.0,588.0,403.0,274.0,195.0,95.0,30.0,5.0,0.0,15013.0,0.0,15013.0,94.49,95.7,95.37,94.59,98.62,98.71,99.24,96.85,94.09,91.82,78.46,84.84,98.71,95.07,0.0,95.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,35.0,0.0,35.0,102.71,247.85,150.55,0.0,150.55,81.23,144.13,100.7,0.0,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37498.0,0.0,37498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.94,3.06,48.2,51.8,5.86,6.47,6.89,7.23,7.42,7.6,7.95,8.86,8.47,6.59,6.29,5.82,4.98,3.71,2.38,1.6,1.05,0.57,0.21,0.05,0.01,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36350.0,1148.0,18073.0,19425.0,2199.0,2426.0,2582.0,2710.0,2782.0,2851.0,2982.0,3324.0,3175.0,2472.0,2357.0,2181.0,1866.0,1391.0,894.0,600.0,392.0,214.0,78.0,20.0,2.0,37498.0,0.0,37498.0,93.95,96.72,94.44,93.69,99.03,98.51,99.22,97.35,94.43,89.92,68.45,77.39,98.57,94.05,0.0,94.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,35.0,0.0,35.0,96.53,23.57,93.04,0.0,93.04,75.46,98.75,75.72,0.0,75.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
