CD_MUN,V16000001,V16000002,V16000003,V16000004,V16000005,V16000006,V16000007,V16000008,V16000009,V16000010,V16000011,V16000012,V16000013,V16000014,V16000015,V16000016,V16000017,V16000018,V16000019,V16000020,V16000021,V16000022,V16000023,V16000024,V16000025,V16000026,V16000027,V16000028,V16000029,V16000030,V16000031,V16000032,V16000033,V16000034,V16000035,V16000036,V16000037,V16000038,V16000039,V16000040,V16000041,V16000042,V16000043,V16000044,V16000045,V16000046,V16000047,V16000048,V16000049,V16000050,V16000051,V16000052,V16000053,V16000054,V16000055,V16000056,V16000057,V16000058,V16000059,V16000060,V16000061,V16000062,V16000063,V16000064,V16000065,V16000066,V16000067,V16000068,V16000069,V16000070,V16000071,V16000072,V16000073,V16000074,V16000075,V16000076,V16000077,V16000078,V16000079,V16000080,V16000081,V16000082,V16000083,V16000084,V16000085,V16000086,V16000087,V16000088,V16000089,V16000090,V16000091,V16000092,V16000093,V16000094,V16000095,V16000096,V16000097,V16000098,V16000099,V16000100,V16000101,V16000102,V16000103,V16000104,V16000105,V16000106,V16000107,V16000108,V16000109,V16000110,V16000111,V16000112,V16000113,V16000114,V16000115,V16000116,V16000117,V16000118,V16000119,V16000120,V16000121,V16000122,V16000123,V16000124,V16000125,V16000126,V16000127,V16000128,V16000129,V16000130,V16000131,V16000132,V16000133,V16000134,V16000135,V16000136,V16000137,V16000138,V16000139,V16000140,V16000141,V16000142,V16000143,V16000144,V16000145,V16000146,V16000147,V16000148,V16000149,V16000150,V16000151,V16000152,V16000153,V16000154,V16000155,V16000156,V16000157,V16000158,V16000159,V16000160,V16000161,V16000162,V16000163,V16000164,V16000165,V16000166,V16000167,V16000168,V16000169,V16000170,V16000171,V16000172,V16000173,V16000174,V16000175,V16000176,V16000177,V16000178,V16000179,V16000180,V16000181,V16000182,V16000183,V16000184,V16000185,V16000186,V16000187,V16000188,V16000189,V16000190,V16000191,V16000192,V16000193,V16000194,V16000195,V16000196,V16000197,V16000198,V16000199,V16000200,V16000201,V16000202,V16000203,V16000204,V16000205,V16000206,V16000207,V16000208,V16000209,V16000210,V16000211,V16000212,V16000213,V16000214,V16000215,V16000216,V16000217,V16000218,V16000219,V16000220,V16000221,V16000222,V16000223,V16000224,V16000225,V16000226,V16000227,V16000228,V16000229,V16000230,V16000231,V16000232,V16000233,V16000234,V16000235,V16000236,V16000237,V16000238,V16000239,V16000240,V16000241,V16000242,V16000243,V16000244,V16000245,V16000246,V16000247,V16000248,V16000249,V16000250
3532207,48.67,51.33,0.96,84.12,15.88,0.0,42.54,6.24,0.4,50.77,0.0,100.0,5.56,15.94,41.63,30.97,2.5,1.42,1.02,858.0,905.0,17.0,1483.0,280.0,0.0,750.0,110.0,7.0,895.0,0.0,1763.0,98.0,281.0,734.0,546.0,44.0,25.0,18.0,881.0,218.0,14.0,6.0,272.0,858.0,905.0,1483.0,280.0,0.0,154.0,219.0,468.0,363.0,217.0,323.0,19.0,1763.0,227.0,146.0,59.3,40.7,2.05,82.26,8.41,73.85,12.36,0.0,4.42,100.0,1.01,8.19,35.13,41.85,8.91,2.87,0.0,85.13,1.08,1651.0,1133.0,57.0,2290.0,234.0,2056.0,344.0,0.0,123.0,2784.0,28.0,228.0,978.0,1165.0,248.0,80.0,0.0,2370.0,30.0,20.23,14.92,5.1,0.0,23.22,0.0,10.66,24.69,0.0,0.0,0.63,0.0,0.0,0.13,86.35,13.65,0.0,19.17,21.15,8.26,35.52,8.93,0.55,54.99,0.0,100.0,23.09,27.98,0.13,0.0,480.0,354.0,121.0,0.0,551.0,0.0,253.0,586.0,0.0,0.0,15.0,0.0,0.0,3.0,2049.0,324.0,0.0,455.0,502.0,196.0,843.0,212.0,13.0,1305.0,0.0,2373.0,548.0,664.0,3.0,0.0,60.5,39.5,1.46,18.96,21.08,8.33,35.38,9.0,0.54,55.13,0.0,100.0,23.0,28.25,0.13,0.13,1.0,7.96,34.71,43.58,8.88,2.42,0.0,1452.0,948.0,35.0,455.0,506.0,200.0,849.0,216.0,13.0,1323.0,0.0,2400.0,552.0,678.0,3.0,3.0,24.0,191.0,833.0,1046.0,213.0,58.0,0.0,20.22,14.86,5.04,0.0,23.05,0.0,10.53,24.72,0.0,0.0,0.92,0.0,0.0,0.12,35.33,8.99,0.54,55.18,0.0,100.0,19.48,12.98,52.89,14.65,486.0,357.0,121.0,0.0,554.0,0.0,253.0,594.0,0.0,0.0,22.0,0.0,0.0,3.0,849.0,216.0,13.0,1326.0,0.0,2403.0,468.0,312.0,1271.0,352.0
3532306,50.12,49.88,1.12,89.09,10.91,0.0,67.28,3.13,0.0,29.59,0.0,100.0,17.96,38.49,31.03,8.02,2.57,0.4,0.32,625.0,622.0,14.0,1111.0,136.0,0.0,839.0,39.0,0.0,369.0,0.0,1247.0,224.0,480.0,387.0,100.0,32.0,5.0,4.0,846.0,173.0,10.0,0.0,66.0,625.0,622.0,1111.0,136.0,0.0,63.0,73.0,438.0,365.0,181.0,121.0,5.0,1247.0,3.0,149.0,67.12,32.88,2.11,92.57,31.83,60.78,6.81,0.0,0.25,100.0,3.86,19.96,36.64,27.06,7.54,2.84,0.0,59.14,8.41,1843.0,903.0,58.0,2542.0,874.0,1669.0,187.0,0.0,7.0,2746.0,106.0,548.0,1006.0,743.0,207.0,78.0,0.0,1624.0,231.0,39.96,2.71,17.12,1.85,22.35,0.0,3.63,7.33,0.0,0.0,0.0,0.0,0.68,0.37,91.44,8.56,0.0,16.38,14.04,8.0,68.1,6.1,0.0,25.86,0.0,100.0,28.82,31.71,0.37,0.0,649.0,44.0,278.0,30.0,363.0,0.0,59.0,119.0,0.0,0.0,0.0,0.0,11.0,6.0,1485.0,139.0,0.0,266.0,228.0,130.0,1106.0,99.0,0.0,420.0,0.0,1624.0,468.0,515.0,6.0,0.0,66.06,33.94,2.1,16.59,15.25,8.89,69.83,5.77,0.0,24.35,0.0,100.0,27.69,30.6,0.32,0.0,4.36,18.16,37.45,27.32,8.19,2.37,0.0,1226.0,630.0,39.0,308.0,283.0,165.0,1296.0,107.0,0.0,452.0,0.0,1856.0,514.0,568.0,6.0,0.0,81.0,337.0,695.0,507.0,152.0,44.0,0.0,39.88,2.64,18.84,1.61,22.12,0.0,3.18,6.84,0.0,0.0,0.0,0.0,0.86,0.48,69.75,5.76,0.0,24.43,0.0,100.0,34.55,16.31,38.32,10.82,741.0,49.0,350.0,30.0,411.0,0.0,59.0,127.0,0.0,0.0,0.0,0.0,16.0,9.0,1296.0,107.0,0.0,454.0,0.0,1858.0,642.0,303.0,712.0,201.0
3532405,49.87,50.13,0.56,87.99,12.01,0.0,63.51,3.98,0.48,31.63,0.4,100.0,7.29,26.64,40.36,20.05,2.38,2.03,0.69,1868.0,1878.0,21.0,3296.0,450.0,0.0,2379.0,149.0,18.0,1185.0,15.0,3746.0,273.0,998.0,1512.0,751.0,89.0,76.0,26.0,2198.0,446.0,41.0,38.0,291.0,1868.0,1878.0,3296.0,450.0,0.0,280.0,222.0,1162.0,918.0,491.0,638.0,35.0,3746.0,301.0,431.0,60.51,39.49,1.68,82.24,25.19,57.06,16.75,0.0,0.4,100.0,1.59,12.55,35.26,36.8,8.81,3.23,0.08,71.95,1.85,5319.0,3471.0,148.0,7229.0,2214.0,5016.0,1472.0,0.0,35.0,8790.0,140.0,1103.0,3099.0,3235.0,774.0,284.0,7.0,6324.0,163.0,22.11,1.77,17.88,0.52,43.18,0.0,1.17,10.1,0.0,0.0,2.01,0.0,0.0,0.68,78.42,21.57,0.0,9.03,19.45,3.89,65.46,4.74,0.27,29.46,0.06,100.0,25.13,42.14,0.36,0.0,1398.0,112.0,1131.0,33.0,2731.0,0.0,74.0,639.0,0.0,0.0,127.0,0.0,0.0,43.0,4959.0,1364.0,0.0,571.0,1230.0,246.0,4140.0,300.0,17.0,1863.0,4.0,6324.0,1589.0,2665.0,23.0,0.0,59.9,40.1,1.36,8.88,19.86,4.27,65.08,4.79,0.26,29.8,0.06,100.0,24.5,41.64,0.63,0.23,1.68,12.44,33.61,39.42,8.66,2.85,0.0,3886.0,2601.0,88.0,576.0,1288.0,277.0,4222.0,311.0,17.0,1933.0,4.0,6487.0,1589.0,2701.0,41.0,15.0,109.0,807.0,2180.0,2557.0,562.0,185.0,0.0,21.66,1.73,17.6,0.51,43.89,0.0,1.14,9.99,0.0,0.0,2.22,0.05,0.0,0.66,65.08,4.79,0.26,29.8,0.06,100.0,24.94,16.73,42.69,15.65,1405.0,112.0,1142.0,33.0,2847.0,0.0,74.0,648.0,0.0,0.0,144.0,3.0,0.0,43.0,4222.0,311.0,17.0,1933.0,4.0,6487.0,1618.0,1085.0,2769.0,1015.0
3532504,48.66,51.34,1.05,88.36,11.64,0.0,63.14,3.84,0.0,33.07,0.0,100.0,4.48,19.96,35.91,27.28,8.74,2.53,0.0,924.0,975.0,20.0,1678.0,221.0,0.0,1199.0,73.0,0.0,628.0,0.0,1899.0,85.0,379.0,682.0,518.0,166.0,48.0,0.0,999.0,286.0,50.0,0.0,158.0,924.0,975.0,1678.0,221.0,0.0,144.0,161.0,522.0,392.0,312.0,361.0,6.0,1899.0,213.0,193.0,59.2,40.8,2.51,70.48,11.5,58.98,25.17,0.0,4.15,100.0,0.68,5.5,23.48,46.22,15.43,6.18,0.0,82.48,1.65,2970.0,2047.0,126.0,3536.0,577.0,2959.0,1263.0,0.0,208.0,5017.0,34.0,276.0,1178.0,2319.0,774.0,310.0,0.0,4138.0,83.0,17.43,21.05,14.94,0.29,36.62,0.0,1.45,6.76,0.0,0.0,0.43,0.1,0.1,0.29,70.75,29.25,0.0,18.08,17.79,1.3,68.48,7.27,0.0,24.14,0.1,100.0,33.41,28.82,0.27,0.0,722.0,872.0,619.0,12.0,1517.0,0.0,60.0,280.0,0.0,0.0,18.0,4.0,4.0,12.0,2931.0,1212.0,0.0,749.0,737.0,54.0,2837.0,301.0,0.0,1000.0,4.0,4143.0,1384.0,1194.0,11.0,0.0,58.71,41.32,2.11,17.86,17.67,1.56,68.16,7.13,0.0,24.62,0.09,100.0,33.21,28.52,0.5,0.38,0.64,5.61,24.64,46.01,14.93,6.04,0.0,2478.0,1744.0,89.0,754.0,746.0,66.0,2877.0,301.0,0.0,1039.0,4.0,4221.0,1402.0,1204.0,21.0,16.0,27.0,237.0,1040.0,1942.0,630.0,255.0,0.0,17.18,21.01,14.65,0.28,36.99,0.0,1.51,6.63,0.0,0.0,0.43,0.09,0.09,0.4,68.17,7.12,0.0,24.59,0.09,100.0,23.02,16.85,39.66,20.47,726.0,888.0,619.0,12.0,1563.0,0.0,64.0,280.0,0.0,0.0,18.0,4.0,4.0,17.0,2881.0,301.0,0.0,1039.0,4.0,4226.0,973.0,712.0,1676.0,865.0
3532603,49.32,50.73,0.99,82.17,17.83,0.0,66.42,2.55,0.16,30.93,0.0,100.0,7.95,19.96,32.12,29.83,5.2,3.64,0.31,949.0,976.0,19.0,1581.0,343.0,0.0,1278.0,49.0,3.0,595.0,0.0,1924.0,153.0,384.0,618.0,574.0,100.0,70.0,6.0,986.0,341.0,13.0,0.0,231.0,949.0,976.0,1581.0,343.0,0.0,185.0,105.0,531.0,452.0,339.0,312.0,0.0,1924.0,126.0,227.0,55.79,44.21,3.28,82.81,20.55,62.26,15.29,0.0,1.65,100.0,2.21,9.14,28.04,40.02,9.6,7.72,0.0,75.4,2.15,2674.0,2119.0,157.0,3969.0,985.0,2984.0,733.0,0.0,79.0,4793.0,106.0,438.0,1344.0,1918.0,460.0,370.0,0.0,3614.0,103.0,29.52,8.19,12.17,0.61,40.34,0.22,0.55,7.39,0.0,0.0,0.36,0.0,0.0,0.47,81.54,18.48,0.0,23.05,11.07,2.3,70.61,2.71,0.33,26.23,0.11,100.0,40.54,22.58,0.33,0.0,1067.0,296.0,440.0,22.0,1458.0,8.0,20.0,267.0,0.0,0.0,13.0,0.0,0.0,17.0,2947.0,668.0,0.0,833.0,400.0,83.0,2552.0,98.0,12.0,948.0,4.0,3614.0,1465.0,816.0,12.0,0.0,54.48,45.52,3.98,22.41,11.95,2.37,71.08,2.66,0.32,25.83,0.11,100.0,39.74,22.3,0.59,0.38,1.53,6.56,29.81,40.36,9.5,8.29,0.0,2025.0,1692.0,148.0,833.0,444.0,88.0,2642.0,99.0,12.0,960.0,4.0,3717.0,1477.0,829.0,22.0,14.0,57.0,244.0,1108.0,1500.0,353.0,308.0,0.0,29.22,7.96,11.97,0.59,40.14,0.22,0.7,7.59,0.0,0.0,0.35,0.0,0.0,0.56,71.08,2.66,0.32,25.83,0.11,100.0,22.76,10.92,39.33,27.01,1086.0,296.0,445.0,22.0,1492.0,8.0,26.0,282.0,0.0,0.0,13.0,0.0,0.0,21.0,2642.0,99.0,12.0,960.0,4.0,3717.0,846.0,406.0,1462.0,1004.0
3532702,52.14,47.86,0.89,90.2,9.71,0.0,51.34,4.19,0.0,44.39,0.0,100.0,3.12,25.22,42.42,24.33,1.6,2.23,0.27,585.0,537.0,10.0,1012.0,109.0,0.0,576.0,47.0,0.0,498.0,0.0,1122.0,35.0,283.0,476.0,273.0,18.0,25.0,3.0,563.0,163.0,9.0,23.0,52.0,585.0,537.0,1012.0,109.0,0.0,74.0,64.0,314.0,247.0,162.0,253.0,7.0,1122.0,122.0,189.0,59.75,40.29,0.94,71.8,10.82,60.98,20.49,0.0,7.62,100.0,1.07,10.29,34.06,41.84,7.79,4.02,0.0,42.42,39.06,1458.0,983.0,23.0,1752.0,264.0,1488.0,500.0,0.0,186.0,2440.0,26.0,251.0,831.0,1021.0,190.0,98.0,0.0,1035.0,953.0,31.4,4.54,8.89,0.0,24.15,0.0,1.93,27.25,0.0,0.0,0.29,0.0,0.0,0.29,76.91,23.19,0.0,16.62,18.36,4.73,55.46,6.18,0.19,38.16,0.0,100.0,31.11,28.12,0.68,0.0,325.0,47.0,92.0,0.0,250.0,0.0,20.0,282.0,0.0,0.0,3.0,0.0,0.0,3.0,796.0,240.0,0.0,172.0,190.0,49.0,574.0,64.0,2.0,395.0,0.0,1035.0,322.0,291.0,7.0,0.0,60.16,39.84,0.5,15.14,17.96,4.78,53.62,7.04,0.1,39.24,0.0,100.0,29.33,30.38,0.55,0.2,0.96,10.66,34.51,42.05,6.64,4.73,0.0,1196.0,792.0,10.0,301.0,357.0,95.0,1066.0,140.0,2.0,780.0,0.0,1988.0,583.0,604.0,11.0,4.0,19.0,212.0,686.0,836.0,132.0,94.0,0.0,30.5,4.77,8.44,0.0,22.11,0.0,1.36,29.7,0.0,0.0,0.75,0.0,0.0,0.35,53.57,7.04,0.1,39.3,0.0,100.0,36.68,20.15,30.9,12.26,607.0,95.0,168.0,0.0,440.0,0.0,27.0,591.0,0.0,0.0,15.0,0.0,0.0,7.0,1066.0,140.0,2.0,782.0,0.0,1990.0,730.0,401.0,615.0,244.0
3532801,51.52,48.48,0.43,88.45,11.41,0.0,65.2,5.39,0.21,28.84,0.43,100.0,7.73,14.88,40.33,28.56,6.31,1.7,0.14,727.0,684.0,6.0,1248.0,161.0,0.0,920.0,76.0,3.0,407.0,6.0,1411.0,109.0,210.0,569.0,403.0,89.0,24.0,2.0,730.0,228.0,14.0,0.0,84.0,727.0,684.0,1248.0,161.0,0.0,81.0,42.0,401.0,323.0,241.0,319.0,3.0,1411.0,210.0,145.0,57.35,42.65,0.86,70.45,14.67,55.78,26.23,0.0,1.86,100.0,1.08,5.62,26.63,46.56,14.07,5.17,0.03,79.62,2.34,2009.0,1494.0,30.0,2468.0,514.0,1954.0,919.0,0.0,65.0,3503.0,38.0,197.0,933.0,1631.0,493.0,181.0,1.0,2789.0,82.0,22.45,7.49,12.62,0.11,36.0,0.0,0.0,18.97,0.0,0.0,0.86,0.0,0.0,0.72,68.84,31.16,0.0,22.73,20.19,3.16,68.05,7.53,0.0,24.31,0.11,100.0,28.54,24.81,0.0,0.0,626.0,209.0,352.0,3.0,1004.0,0.0,0.0,529.0,0.0,0.0,24.0,0.0,0.0,20.0,1920.0,869.0,0.0,634.0,563.0,88.0,1898.0,210.0,0.0,678.0,3.0,2789.0,796.0,692.0,0.0,0.0,57.55,42.41,0.77,22.27,20.46,3.44,67.64,7.52,0.0,24.74,0.1,100.0,28.25,24.46,0.0,0.38,1.01,5.53,27.38,47.53,12.94,4.8,0.03,1654.0,1219.0,22.0,640.0,588.0,99.0,1944.0,216.0,0.0,711.0,3.0,2874.0,812.0,703.0,0.0,11.0,29.0,159.0,787.0,1366.0,372.0,138.0,1.0,22.03,7.27,12.56,0.1,36.33,0.0,0.0,19.17,0.0,0.0,0.9,0.0,0.0,0.7,67.64,7.52,0.0,24.74,0.1,100.0,23.17,18.75,42.1,15.94,633.0,209.0,361.0,3.0,1044.0,0.0,0.0,551.0,0.0,0.0,26.0,0.0,0.0,20.0,1944.0,216.0,0.0,711.0,3.0,2874.0,666.0,539.0,1210.0,458.0
3532827,49.91,50.09,0.26,91.18,8.82,0.0,65.17,1.51,0.0,33.32,0.0,100.0,16.21,32.84,31.59,11.11,2.55,1.3,4.15,1155.0,1159.0,6.0,2110.0,204.0,0.0,1508.0,35.0,0.0,771.0,0.0,2314.0,375.0,760.0,731.0,257.0,59.0,30.0,96.0,1217.0,490.0,5.0,8.0,76.0,1155.0,1159.0,2110.0,204.0,0.0,142.0,220.0,594.0,498.0,385.0,463.0,12.0,2314.0,236.0,282.0,65.25,34.75,0.83,87.07,10.26,76.84,9.22,0.0,0.51,100.0,3.09,19.86,41.35,26.61,4.43,3.72,0.15,63.97,22.09,2195.0,1169.0,28.0,2929.0,345.0,2585.0,310.0,0.0,17.0,3364.0,104.0,668.0,1391.0,895.0,149.0,125.0,5.0,2152.0,743.0,38.15,1.44,11.15,0.0,22.21,0.0,2.93,21.1,0.0,0.0,1.35,0.0,0.0,0.0,89.41,10.59,0.0,11.48,17.47,5.9,62.96,5.53,0.0,31.51,0.0,100.0,28.44,35.69,0.0,0.0,821.0,31.0,240.0,0.0,478.0,0.0,63.0,454.0,0.0,0.0,29.0,0.0,0.0,0.0,1924.0,228.0,0.0,247.0,376.0,127.0,1355.0,119.0,0.0,678.0,0.0,2152.0,612.0,768.0,0.0,0.0,66.46,33.51,0.97,11.02,17.41,5.53,63.14,5.22,0.0,31.61,0.0,100.0,25.94,37.75,0.9,0.45,3.39,19.14,43.56,26.56,4.18,2.04,0.17,1924.0,970.0,28.0,319.0,504.0,160.0,1828.0,151.0,0.0,915.0,0.0,2895.0,751.0,1093.0,26.0,13.0,98.0,554.0,1261.0,769.0,121.0,59.0,5.0,36.93,1.42,13.2,0.0,22.9,0.0,2.56,19.83,0.0,0.0,1.0,0.0,0.0,0.17,63.14,5.22,0.0,31.61,0.0,100.0,30.85,18.27,42.18,8.67,1069.0,41.0,382.0,0.0,663.0,0.0,74.0,574.0,0.0,0.0,29.0,0.0,0.0,5.0,1828.0,151.0,0.0,915.0,0.0,2895.0,893.0,529.0,1221.0,251.0
3532843,44.1,55.9,0.0,85.67,14.33,0.0,63.48,5.34,0.0,31.18,0.0,100.0,3.09,17.42,39.04,30.9,6.18,2.25,0.84,157.0,199.0,0.0,305.0,51.0,0.0,226.0,19.0,0.0,111.0,0.0,356.0,11.0,62.0,139.0,110.0,22.0,8.0,3.0,184.0,65.0,0.0,0.0,28.0,157.0,199.0,305.0,51.0,0.0,28.0,5.0,97.0,82.0,77.0,67.0,0.0,356.0,55.0,24.0,58.0,42.12,0.36,70.64,15.88,54.75,29.0,0.0,0.24,100.0,0.48,5.9,34.54,44.28,9.63,4.69,0.0,81.71,2.05,482.0,350.0,3.0,587.0,132.0,455.0,241.0,0.0,2.0,831.0,4.0,49.0,287.0,368.0,80.0,39.0,0.0,679.0,17.0,28.13,7.07,9.43,0.0,33.43,0.0,0.74,20.18,0.0,0.0,0.44,0.0,0.15,0.29,66.27,33.73,0.0,32.11,18.11,1.77,57.29,7.51,0.15,35.05,0.0,100.0,22.53,25.48,0.0,0.0,191.0,48.0,64.0,0.0,227.0,0.0,5.0,137.0,0.0,0.0,3.0,0.0,1.0,2.0,450.0,229.0,0.0,218.0,123.0,12.0,389.0,51.0,1.0,238.0,0.0,679.0,153.0,173.0,0.0,0.0,54.89,45.11,0.0,31.61,17.96,1.87,57.61,7.33,0.14,34.91,0.0,100.0,21.98,25.43,0.29,0.72,0.57,5.75,33.76,46.55,8.76,4.6,0.0,382.0,314.0,0.0,220.0,125.0,13.0,401.0,51.0,1.0,243.0,0.0,696.0,153.0,177.0,2.0,5.0,4.0,40.0,235.0,324.0,61.0,32.0,0.0,27.87,6.9,9.91,0.0,33.76,0.0,0.86,19.68,0.0,0.0,0.43,0.0,0.14,0.29,57.61,7.33,0.14,34.91,0.0,100.0,22.41,11.64,48.13,17.82,194.0,48.0,69.0,0.0,235.0,0.0,6.0,137.0,0.0,0.0,3.0,0.0,1.0,2.0,401.0,51.0,1.0,243.0,0.0,696.0,156.0,81.0,335.0,124.0
3532868,44.21,55.79,2.48,89.26,10.74,0.0,59.09,0.0,0.0,40.91,0.0,100.0,2.48,17.36,45.87,24.38,6.61,0.83,0.0,107.0,135.0,6.0,216.0,26.0,0.0,143.0,0.0,0.0,99.0,0.0,242.0,6.0,42.0,111.0,59.0,16.0,2.0,0.0,124.0,36.0,0.0,0.0,18.0,107.0,135.0,216.0,26.0,0.0,12.0,7.0,75.0,57.0,36.0,56.0,0.0,242.0,35.0,29.0,59.47,40.35,2.11,86.32,19.65,66.67,10.18,0.0,3.51,100.0,1.4,5.61,27.37,41.93,15.26,6.32,0.0,75.79,0.88,339.0,230.0,12.0,492.0,112.0,380.0,58.0,0.0,20.0,570.0,8.0,32.0,156.0,239.0,87.0,36.0,0.0,432.0,5.0,39.58,4.86,14.35,0.0,35.65,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.93,87.96,12.27,0.0,31.02,4.4,3.01,61.57,3.01,0.46,34.95,0.0,100.0,39.12,22.69,0.0,0.0,171.0,21.0,62.0,0.0,154.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,380.0,53.0,0.0,134.0,19.0,13.0,266.0,13.0,2.0,151.0,0.0,432.0,169.0,98.0,0.0,0.0,56.16,43.84,1.37,30.59,4.57,3.42,61.19,2.97,0.46,35.39,0.0,100.0,38.58,22.37,0.46,0.0,1.83,5.02,29.0,44.52,11.42,6.62,0.0,246.0,192.0,6.0,134.0,20.0,15.0,268.0,13.0,2.0,155.0,0.0,438.0,169.0,98.0,2.0,0.0,8.0,22.0,127.0,195.0,50.0,29.0,0.0,39.04,4.79,14.16,0.0,35.84,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.91,61.19,2.97,0.46,35.39,0.0,100.0,17.58,11.87,56.62,13.93,171.0,21.0,62.0,0.0,157.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,268.0,13.0,2.0,155.0,0.0,438.0,77.0,52.0,248.0,61.0
3532900,52.58,47.47,0.45,91.61,8.39,0.0,53.61,6.19,0.0,40.2,0.0,100.0,9.02,22.75,31.22,20.5,4.26,2.6,9.2,1172.0,1058.0,10.0,2042.0,187.0,0.0,1195.0,138.0,0.0,896.0,0.0,2229.0,201.0,507.0,696.0,457.0,95.0,58.0,205.0,1149.0,376.0,20.0,0.0,147.0,1172.0,1058.0,2042.0,187.0,0.0,92.0,150.0,596.0,549.0,376.0,466.0,0.0,2229.0,279.0,259.0,58.77,41.23,2.08,83.41,8.79,74.62,15.05,0.0,0.64,100.0,1.56,8.87,29.38,40.21,10.87,7.05,0.0,76.87,12.79,2292.0,1608.0,81.0,3253.0,343.0,2910.0,587.0,0.0,25.0,3900.0,61.0,346.0,1146.0,1568.0,424.0,275.0,0.0,2998.0,499.0,19.57,3.32,2.39,0.33,27.34,0.0,1.5,44.55,0.0,0.0,0.17,0.0,0.0,0.33,83.32,16.68,0.0,10.8,18.5,4.75,51.1,11.69,0.5,36.71,0.0,100.0,29.5,35.95,0.33,0.0,589.0,100.0,72.0,10.0,823.0,0.0,45.0,1341.0,0.0,0.0,5.0,0.0,0.0,10.0,2508.0,502.0,0.0,325.0,557.0,143.0,1538.0,352.0,15.0,1105.0,0.0,3010.0,888.0,1082.0,10.0,0.0,59.17,40.84,2.03,9.67,19.82,5.52,50.7,11.67,0.43,37.23,0.0,100.0,27.57,36.43,0.57,0.29,1.57,8.44,29.77,40.63,10.49,7.03,0.0,2069.0,1428.0,71.0,338.0,693.0,193.0,1773.0,408.0,15.0,1302.0,0.0,3497.0,964.0,1274.0,20.0,10.0,55.0,295.0,1041.0,1421.0,367.0,246.0,0.0,19.09,3.42,2.48,0.28,27.76,0.0,1.42,44.09,0.0,0.0,0.57,0.0,0.0,0.43,50.87,11.63,0.43,37.1,0.0,100.0,23.94,14.99,43.69,17.36,670.0,120.0,87.0,10.0,974.0,0.0,50.0,1547.0,0.0,0.0,20.0,0.0,0.0,15.0,1785.0,408.0,15.0,1302.0,0.0,3509.0,840.0,526.0,1533.0,609.0
3533007,50.49,49.51,0.61,90.69,9.31,0.0,60.83,4.1,0.0,35.06,0.0,100.0,6.03,20.63,33.22,29.94,6.52,2.6,0.42,2386.0,2340.0,29.0,4286.0,440.0,0.0,2875.0,194.0,0.0,1657.0,0.0,4726.0,285.0,975.0,1570.0,1415.0,308.0,123.0,20.0,2320.0,856.0,59.0,58.0,509.0,2386.0,2340.0,4286.0,440.0,0.0,373.0,670.0,1253.0,923.0,655.0,773.0,81.0,4726.0,328.0,596.0,57.26,42.74,1.28,77.99,15.8,62.19,19.8,0.0,0.74,100.0,0.91,8.84,27.15,44.34,12.71,4.78,0.0,79.48,2.5,5739.0,4284.0,128.0,7817.0,1584.0,6233.0,1985.0,0.0,74.0,10023.0,91.0,886.0,2721.0,4444.0,1274.0,479.0,0.0,7966.0,251.0,17.52,9.73,10.56,0.6,29.61,0.0,2.87,25.51,0.0,0.0,0.36,0.13,0.0,0.24,76.65,23.35,0.0,13.42,21.11,6.98,56.23,8.37,0.24,34.91,0.25,100.0,30.64,24.74,0.46,0.0,1396.0,775.0,841.0,48.0,2359.0,0.0,229.0,2032.0,0.0,0.0,29.0,10.0,0.0,19.0,6106.0,1860.0,0.0,1069.0,1682.0,556.0,4479.0,667.0,19.0,2781.0,20.0,7966.0,2441.0,1971.0,37.0,0.0,58.87,41.13,1.3,13.01,21.43,7.12,56.03,8.58,0.23,34.92,0.24,100.0,30.06,24.81,0.9,0.11,0.88,9.24,26.42,44.63,12.79,4.76,0.0,4837.0,3380.0,107.0,1069.0,1761.0,585.0,4604.0,705.0,19.0,2869.0,20.0,8217.0,2470.0,2039.0,74.0,9.0,72.0,759.0,2171.0,3667.0,1051.0,391.0,0.0,17.21,9.43,10.59,0.58,29.63,0.0,3.03,25.8,0.0,0.0,0.35,0.12,0.0,0.23,56.03,8.58,0.23,34.92,0.24,100.0,26.7,17.18,42.14,13.98,1414.0,775.0,870.0,48.0,2435.0,0.0,249.0,2120.0,0.0,0.0,29.0,10.0,0.0,19.0,4604.0,705.0,19.0,2869.0,20.0,8217.0,2194.0,1412.0,3463.0,1149.0
