CD_MUN,V17000001,V17000002,V17000003,V17000004,V17000005,V17000006,V17000007,V17000008,V17000009,V17000010,V17000011,V17000012,V17000013,V17000014,V17000015,V17000016,V17000017,V17000018,V17000019,V17000020,V17000021,V17000022,V17000023,V17000024,V17000025,V17000026,V17000027,V17000028,V17000029,V17000030,V17000031,V17000032,V17000033,V17000034,V17000035,V17000036,V17000037,V17000038,V17000039,V17000040,V17000041,V17000042,V17000043,V17000044,V17000045,V17000046,V17000047,V17000048,V17000049,V17000050,V17000051,V17000052,V17000053,V17000054,V17000055,V17000056,V17000057,V17000058,V17000059,V17000060,V17000061,V17000062,V17000063,V17000064,V17000065,V17000066,V17000067,V17000068,V17000069,V17000070,V17000071,V17000072,V17000073,V17000074,V17000075,V17000076,V17000077,V17000078,V17000079,V17000080,V17000081,V17000082,V17000083,V17000084,V17000085,V17000086,V17000087,V17000088,V17000089,V17000090,V17000091,V17000092,V17000093,V17000094,V17000095,V17000096,V17000097,V17000098,V17000099,V17000100,V17000101,V17000102,V17000103,V17000104,V17000105,V17000106,V17000107,V17000108,V17000109,V17000110,V17000111,V17000112,V17000113,V17000114,V17000115,V17000116,V17000117,V17000118,V17000119,V17000120,V17000121,V17000122,V17000123,V17000124,V17000125,V17000126,V17000127,V17000128,V17000129,V17000130,V17000131,V17000132,V17000133,V17000134,V17000135,V17000136,V17000137,V17000138,V17000139,V17000140,V17000141,V17000142,V17000143,V17000144,V17000145,V17000146,V17000147,V17000148,V17000149,V17000150,V17000151,V17000152,V17000153,V17000154,V17000155,V17000156,V17000157,V17000158,V17000159,V17000160,V17000161,V17000162,V17000163,V17000164,V17000165,V17000166,V17000167
3514403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,50.0,151.0,3169.0,4871.0,102.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,17.0,22.0,765.0,1399.0,35.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,13.0,592.0,984.0,14.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,5.0,8.0,437.0,911.0,22.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,34.0,24.0,949.0,1958.0,108.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,16.0,12.0,1050.0,1606.0,38.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,3.0,306.0,461.0,12.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,6.0,131.0,188.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515004,59.0,0.0,0.0,0.0,99.67,0.33,100.0,99.67,93.6,6.06,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.69,0.31,100.0,85.49,79.96,5.53,14.2,9.87,4.33,100.0,0.0,0.0,0.0,53115.0,177.0,53292.0,53115.0,49883.0,3232.0,0.0,0.0,0.0,53292.0,0.0,0.0,0.0,21242.0,66.0,21308.0,18216.0,17037.0,1179.0,3026.0,2104.0,922.0,21308.0,11634.38,53292.0,4.581,1.0,5.0,0.0,1279.0,3000.0,95.0,1620.0,16.0,177.0,83.0,11663.0,16783.0,573.0,4271.0,6.25,2.82,0.0,10.97,17.88,16.58,37.93,0.88,100.0,0.82,97.75,0.49,0.0,0.05,160.0,18216.0,150.0,17807.0,89.0,0.0,10.0,96.13,0.07,100.0,0.48,1.09,0.04,0.01,0.1,2.08,95.84,3.07,1.09,17511.0,13.0,18216.0,88.0,199.0,8.0,1.0,18.0,378.0,17458.0,560.0,198.0,54.76,99.25,84.04,13.18,1.7,0.33,0.06,100.0,0.52,0.18,52.94,1.82,6.44,11.08,24.84,1.19,1.63,0.06,9975.0,18079.0,15309.0,2400.0,309.0,61.0,11.0,18216.0,94.0,32.0,9644.0,331.0,1173.0,2018.0,4525.0,217.0,297.0,11.0,2.17,100.0,97.07,62.39,34.68,0.32,0.0,0.44,395.0,18216.0,17682.0,11365.0,6317.0,58.0,0.0,81.0
3515103,4.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,94.12,5.88,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,84.26,78.43,5.83,15.74,12.24,3.5,100.0,0.0,0.0,0.0,902.0,0.0,902.0,902.0,849.0,53.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,343.0,0.0,343.0,289.0,269.0,20.0,54.0,42.0,12.0,343.0,11112.21,902.0,0.081,0.0,0.0,0.0,21.0,30.0,1.0,8.0,68.0,73.0,51.0,3267.0,5574.0,246.0,1869.0,0.0,0.0,0.0,0.64,0.54,0.41,0.43,0.0,100.0,0.0,86.16,13.15,0.0,0.69,0.0,289.0,0.0,249.0,38.0,0.0,2.0,93.43,0.0,100.0,0.35,1.38,0.0,0.0,0.35,4.5,94.46,1.04,4.5,270.0,0.0,289.0,1.0,4.0,0.0,0.0,1.0,13.0,273.0,3.0,13.0,13.15,98.96,84.08,13.84,1.04,0.0,0.0,100.0,1.04,0.0,13.15,0.0,5.54,11.07,68.17,0.69,1.38,0.0,38.0,286.0,243.0,40.0,3.0,0.0,0.0,289.0,3.0,0.0,38.0,0.0,16.0,32.0,197.0,2.0,4.0,0.0,0.35,100.0,99.31,96.19,3.11,0.0,0.0,0.35,1.0,289.0,287.0,278.0,9.0,0.0,0.0,1.0
3515129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,2.0,2.0,185.0,505.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,22.0,24.0,899.0,1537.0,43.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,51.0,85.0,2417.0,3694.0,105.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,3.0,2.0,215.0,360.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,10.0,20.0,634.0,1440.0,27.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,4.0,1.0,124.0,324.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,9.0,7.0,568.0,1335.0,21.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,23.0,29.0,1035.0,1998.0,40.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,69.0,234.0,4952.0,7402.0,113.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,8.0,14.0,818.0,1309.0,31.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,6.0,4.0,122.0,400.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515707,38.0,0.07,0.0,0.07,98.87,1.06,100.0,98.87,89.61,9.26,0.0,0.0,0.0,99.93,0.01,0.01,0.02,98.99,0.99,100.0,87.63,78.93,8.7,11.35,10.09,1.26,99.98,20.0,0.0,20.0,30284.0,325.0,30629.0,30284.0,27448.0,2836.0,0.0,0.0,0.0,30609.0,1.0,1.0,2.0,11151.0,112.0,11265.0,9872.0,8892.0,980.0,1279.0,1137.0,142.0,11263.0,12652.92,30629.0,2.421,0.0,3.0,0.0,698.0,1361.0,73.0,587.0,8.0,122.0,91.0,7405.0,10121.0,431.0,2064.0,0.0,2.46,0.0,9.43,13.45,16.94,28.44,0.13,100.0,0.07,99.64,0.05,0.0,0.11,13.0,9872.0,7.0,9836.0,5.0,0.0,11.0,93.82,0.01,100.0,0.53,0.13,0.07,0.02,0.01,5.41,97.37,0.73,1.9,9262.0,1.0,9872.0,52.0,13.0,7.0,2.0,1.0,534.0,9612.0,72.0,188.0,59.44,99.68,82.9,14.57,1.78,0.43,0.07,100.0,0.2,0.05,57.53,1.91,11.19,8.71,16.58,1.18,2.83,0.07,5868.0,9840.0,8184.0,1438.0,176.0,42.0,7.0,9872.0,20.0,5.0,5679.0,189.0,1105.0,860.0,1637.0,116.0,279.0,7.0,0.91,100.0,98.0,75.05,22.95,0.36,0.02,0.7,90.0,9872.0,9675.0,7409.0,2266.0,36.0,2.0,69.0
3515806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,3.0,1.0,117.0,368.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,3.0,3.0,221.0,512.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,9.0,20.0,732.0,1565.0,29.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,5.0,194.0,335.0,15.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,309.0,722.0,24925.0,30858.0,447.0,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516309,36.0,0.0,0.0,0.0,99.99,0.01,100.0,99.99,92.37,7.61,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.99,0.01,100.0,91.86,84.19,7.66,8.13,7.53,0.6,100.0,0.0,0.0,0.0,22643.0,3.0,22646.0,22643.0,20919.0,1724.0,0.0,0.0,0.0,22646.0,0.0,0.0,0.0,8362.0,1.0,8363.0,7682.0,7041.0,641.0,680.0,630.0,50.0,8363.0,9070.79,22646.0,2.497,0.0,8.0,1.0,540.0,1112.0,56.0,507.0,14.0,115.0,65.0,6044.0,10082.0,384.0,3460.0,0.0,6.96,1.54,8.93,11.03,14.58,14.65,0.05,100.0,0.39,99.54,0.01,0.0,0.0,4.0,7682.0,30.0,7647.0,1.0,0.0,0.0,96.77,0.0,100.0,1.33,0.66,0.14,0.01,0.04,1.04,98.76,0.85,0.39,7434.0,0.0,7682.0,102.0,51.0,11.0,1.0,3.0,80.0,7587.0,65.0,30.0,49.92,99.66,83.32,14.4,1.5,0.44,0.07,100.0,0.23,0.04,47.51,2.41,5.74,10.26,30.92,0.78,2.32,0.07,3835.0,7656.0,6401.0,1106.0,115.0,34.0,5.0,7682.0,18.0,3.0,3650.0,185.0,441.0,788.0,2375.0,60.0,178.0,5.0,1.13,100.0,97.47,81.62,15.86,1.2,0.03,0.17,87.0,7682.0,7488.0,6270.0,1218.0,92.0,2.0,13.0
3516408,25.0,0.0,0.0,0.0,99.88,0.12,100.0,99.88,95.57,4.31,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.89,0.11,100.0,88.75,84.5,4.24,11.14,7.94,3.2,100.0,0.0,0.0,0.0,14708.0,18.0,14726.0,14708.0,14074.0,634.0,0.0,0.0,0.0,14726.0,0.0,0.0,0.0,5486.0,6.0,5492.0,4874.0,4641.0,233.0,612.0,436.0,176.0,5492.0,8181.61,14726.0,1.8,1.0,5.0,2.0,387.0,755.0,40.0,320.0,37.0,83.0,85.0,5750.0,8585.0,333.0,2297.0,2.7,6.02,2.35,6.73,8.79,12.01,13.93,0.16,100.0,0.04,97.11,0.06,0.0,2.63,8.0,4874.0,2.0,4733.0,3.0,0.0,128.0,98.93,0.0,100.0,0.04,0.0,0.0,0.02,0.08,0.92,99.3,0.33,0.37,4822.0,0.0,4874.0,2.0,0.0,0.0,1.0,4.0,45.0,4840.0,16.0,18.0,44.71,99.79,83.22,15.0,1.31,0.27,0.02,100.0,0.12,0.06,44.15,0.55,9.23,10.16,32.01,0.23,3.65,0.02,2179.0,4864.0,4056.0,731.0,64.0,13.0,1.0,4874.0,6.0,3.0,2152.0,27.0,450.0,495.0,1560.0,11.0,178.0,1.0,0.18,100.0,96.82,80.8,16.02,0.86,0.06,2.07,9.0,4874.0,4719.0,3938.0,781.0,42.0,3.0,101.0
3516507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,3.0,1.0,195.0,394.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,6.0,20.0,381.0,919.0,26.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,55.0,65.0,2553.0,3935.0,100.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,3.0,3.0,235.0,606.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,5.0,332.0,542.0,19.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,14.0,29.0,749.0,1425.0,30.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,13.0,13.0,628.0,1442.0,36.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,9.0,4.0,280.0,783.0,14.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,9.0,15.0,687.0,1182.0,37.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,4.0,356.0,584.0,25.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,32.0,71.0,2395.0,3395.0,51.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,16.0,14.0,1090.0,1826.0,61.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,31.0,30.0,963.0,2116.0,98.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,19.0,36.0,1284.0,1886.0,38.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,8.0,15.0,897.0,1549.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,6.0,20.0,633.0,1357.0,19.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,5.0,0.0,112.0,358.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
