tabela,variavel_id,variavel,unidade,categorias,categorias_ids,fonte,tema,campo,municipios_com_registro,valores_numericos,divulgacao,fonte_divulgacao,camada
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 50 a 54 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1150""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000311,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 55 a 59 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1151""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000312,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 60 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1152""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000313,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 10 a 13 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""118282""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000314,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 19 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""2793""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000315,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 65 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""6798""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000316,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""82072""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000317,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Branca | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2776""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000318,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Preta | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2777""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000319,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Amarela | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2778""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000320,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Parda | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2779""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000321,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Indígena | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2780""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000322,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000140,Pessoas de 10 anos ou mais de idade - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000323,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Homens | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""4""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000324,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Mulheres | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""5""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000325,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100052""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000326,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100754""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000327,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""108866""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000328,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 20 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1144""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000329,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 29 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1145""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000330,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 a 17 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""114535""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000331,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 30 a 34 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1146""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000332,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 35 a 39 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1147""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000333,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 40 a 44 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1148""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000334,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 45 a 49 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1149""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000335,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 50 a 54 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1150""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000336,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 55 a 59 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1151""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000337,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 60 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1152""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000338,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 10 a 13 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""118282""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000339,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 19 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""2793""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000340,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 65 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""6798""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000341,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""82072""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000342,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Branca | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2776""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000343,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Preta | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2777""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000344,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Amarela | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2778""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000345,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Parda | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2779""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000346,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Indígena | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""2780""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000347,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,1000696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência - percentual do total geral,Percentual,Sexo: Total | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000348,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Homens | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""4""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000349,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Mulheres | Cor ou raça: Total | Grupo de idade: Total,"[[""2"", ""5""], [""86"", ""95251""], [""58"", ""95253""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000350,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100052""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000351,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""100754""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000352,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""108866""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000353,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 20 a 24 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1144""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000354,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 25 a 29 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1145""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000355,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 14 a 17 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""114535""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000356,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 30 a 34 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1146""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000357,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 35 a 39 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1147""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000358,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 40 a 44 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1148""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000359,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 45 a 49 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1149""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000360,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 50 a 54 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1150""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000361,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 55 a 59 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1151""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000362,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 60 a 64 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""1152""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000363,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 10 a 13 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""118282""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000364,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 18 a 19 anos,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""2793""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000365,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
10268,140,Pessoas de 10 anos ou mais de idade,Pessoas,Sexo: Total | Cor ou raça: Total | Grupo de idade: 65 anos ou mais,"[[""2"", ""6794""], [""86"", ""95251""], [""58"", ""6798""]]",https://sidra.ibge.gov.br/tabela/10268,07_trabalho,V07000366,645,645,Censo Demográfico | Trabalho e Rendimento - Resultados preliminares da amostra,https://sidra.ibge.gov.br/pesquisa/censo-demografico/demografico-2022/amostra-trabalho-e-rendimento,07_trabalho_02
